Link_Metrics

Link_id,Link_throughput_plot,Packet_transmitted,Packet_transmitted,Packet_errored,Packet_errored,Packet_collided,Packet_collided,Bytes_transmitted(bytes),Payload_transmitted(bytes),Overhead_transmitted(bytes)
 , ,Data,Control,Data,Control,Data,Control, , , 
All,NA,11069,6254582,0,0,8838,4102300,1317315290,3257260,1314058030
1,NA,11069,6254582,0,0,8838,4102300,1317315290,3257260,1314058030




Queue_Metrics

Device_id,Port_id,Queued_packet,Dequeued_packet,Dropped_packet




TCP_Metrics

Source,Destination,Local Address,Remote Address,Syn Sent,Syn-Ack Sent,Segment Sent,Segment Received,Segment Retransmitted,Ack Sent,Ack Received,Duplicate segment received,Out of order segment received,Duplicate ack received,Times RTO expired,Congestion Plot
WIRELESS_NODE_28,ANY_DEVICE,11.1.1.28:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_29,ANY_DEVICE,11.1.1.29:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_30,ANY_DEVICE,11.1.1.30:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_31,ANY_DEVICE,11.1.1.31:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_32,ANY_DEVICE,11.1.1.32:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_33,ANY_DEVICE,11.1.1.33:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_34,ANY_DEVICE,11.1.1.34:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_35,ANY_DEVICE,11.1.1.35:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36,ANY_DEVICE,11.1.1.36:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_37,ANY_DEVICE,11.1.1.37:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_38,ANY_DEVICE,11.1.1.38:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_39,ANY_DEVICE,11.1.1.39:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_40,ANY_DEVICE,11.1.1.40:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36_41,ANY_DEVICE,11.1.1.41:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36_41_42,ANY_DEVICE,11.1.1.42:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36_41_43,ANY_DEVICE,11.1.1.43:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36_41_43_44,ANY_DEVICE,11.1.1.44:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_36_41_43_45,ANY_DEVICE,11.1.1.45:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_46,ANY_DEVICE,11.1.1.46:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_47,ANY_DEVICE,11.1.1.47:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_48,ANY_DEVICE,11.1.1.48:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_49,ANY_DEVICE,11.1.1.49:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A
WIRELESS_NODE_50,ANY_DEVICE,11.1.1.50:0,0.0.0.0:0,0,0,0,0,0,0,0,0,0,0,0,N/A




IP_Metrics

Device Id,Packet sent,Packet forwarded,Packet received,Packet discarded,TTL expired,Firewall blocked
1,29086,0,410,0,0,0
2,8970,0,34,0,0,0
3,8758,0,35,0,0,0
4,8154,0,28,0,0,0
5,10371,0,31,0,0,0
6,32470,0,31,0,0,0
7,8763,0,45,0,0,0
8,9747,0,48,0,0,0
9,9978,0,45,0,0,0
10,9187,0,40,0,0,0
11,32475,0,0,0,0,0
12,9814,0,52,0,0,0
13,9675,0,53,0,0,0
14,9424,0,51,0,0,0
15,9425,0,47,0,0,0
16,32464,0,0,0,0,0
17,10349,0,49,0,0,0
18,10108,0,40,0,0,0
19,10346,0,49,0,0,0
20,10738,0,46,0,0,0
21,32581,0,0,0,0,0
22,9642,0,47,0,0,0
23,9305,0,47,0,0,0
24,11297,0,47,0,0,0
25,10912,0,52,0,0,0
26,32592,0,0,0,0,0
27,11397,0,41,0,0,0
28,10230,0,39,0,0,0
29,10972,0,0,0,0,0
30,11432,0,83,0,0,0
31,32141,0,0,0,0,0
32,10843,0,45,0,0,0
33,10465,0,39,0,0,0
34,11021,0,45,0,0,0
35,11507,0,45,0,0,0
36,32706,0,0,0,0,0
37,10395,0,54,0,0,0
38,10411,0,50,0,0,0
39,11495,0,48,0,0,0
40,11552,0,46,0,0,0
41,32529,0,0,0,0,0
42,11272,0,51,0,0,0
43,11646,0,52,0,0,0
44,11265,0,49,0,0,0
45,11691,0,49,0,0,0
46,32343,0,0,0,0,0
47,11806,0,44,0,0,0
48,12212,0,41,0,0,0
49,11772,0,40,0,0,0
50,9622,0,43,0,0,0




WIRELESS_NODE_1

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.1 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.1 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.1 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.1 ,999,BROADCAST




WIRELESS_NODE_2

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.2 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.2 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.2 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.2 ,999,BROADCAST




WIRELESS_NODE_3

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.3 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.3 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.3 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.3 ,999,BROADCAST




WIRELESS_NODE_4

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.4 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.4 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.4 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.4 ,999,BROADCAST




WIRELESS_NODE_5

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.7,255.255.255.255,11.1.1.7,11.1.1.5 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.7,11.1.1.5 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.5 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.5 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.5 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.5 ,999,BROADCAST




WIRELESS_NODE_6

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.6 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.6 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.6 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.6 ,999,BROADCAST




WIRELESS_NODE_7

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.7 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.7 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.7 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.7 ,999,BROADCAST




WIRELESS_NODE_8

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.7,255.255.255.255,11.1.1.7,11.1.1.8 ,1,OLSR
11.1.1.20,255.255.255.255,11.1.1.20,11.1.1.8 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.20,11.1.1.8 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.20,11.1.1.8 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.20,11.1.1.8 ,2,OLSR
11.1.1.19,255.255.255.255,11.1.1.20,11.1.1.8 ,2,OLSR
11.1.1.18,255.255.255.255,11.1.1.20,11.1.1.8 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.8 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.8 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.8 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.8 ,999,BROADCAST




WIRELESS_NODE_9

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.34,255.255.255.255,11.1.1.34,11.1.1.9 ,1,OLSR
11.1.1.29,255.255.255.255,11.1.1.29,11.1.1.9 ,1,OLSR
11.1.1.45,255.255.255.255,11.1.1.45,11.1.1.9 ,1,OLSR
11.1.1.35,255.255.255.255,11.1.1.35,11.1.1.9 ,1,OLSR
11.1.1.32,255.255.255.255,11.1.1.32,11.1.1.9 ,1,OLSR
11.1.1.48,255.255.255.255,11.1.1.48,11.1.1.9 ,1,OLSR
11.1.1.30,255.255.255.255,11.1.1.30,11.1.1.9 ,1,OLSR
11.1.1.47,255.255.255.255,11.1.1.47,11.1.1.9 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.27,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.42,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.33,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.24,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.38,255.255.255.255,11.1.1.34,11.1.1.9 ,2,OLSR
11.1.1.49,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.33,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.24,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.38,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.1.19,255.255.255.255,11.1.1.29,11.1.1.9 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.9 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.9 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.9 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.9 ,999,BROADCAST




WIRELESS_NODE_10

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.10 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.10 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.10 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.10 ,999,BROADCAST




WIRELESS_NODE_11

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.11 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.11 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.11 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.11 ,999,BROADCAST




WIRELESS_NODE_12

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.12 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.12 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.12 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.12 ,999,BROADCAST




WIRELESS_NODE_13

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.13 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.13 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.13 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.13 ,999,BROADCAST




WIRELESS_NODE_14

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.14 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.14 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.14 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.14 ,999,BROADCAST




WIRELESS_NODE_15

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.15 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.15 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.15 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.15 ,999,BROADCAST




WIRELESS_NODE_16

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.16 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.16 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.16 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.16 ,999,BROADCAST




WIRELESS_NODE_17

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.17 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.17 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.17 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.17 ,999,BROADCAST




WIRELESS_NODE_18

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.7,255.255.255.255,11.1.1.7,11.1.1.18 ,1,OLSR
11.1.1.20,255.255.255.255,11.1.1.20,11.1.1.18 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.20,11.1.1.18 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.20,11.1.1.18 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.20,11.1.1.18 ,2,OLSR
11.1.1.19,255.255.255.255,11.1.1.20,11.1.1.18 ,2,OLSR
11.1.1.8,255.255.255.255,11.1.1.20,11.1.1.18 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.18 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.18 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.18 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.18 ,999,BROADCAST




WIRELESS_NODE_19

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.7,255.255.255.255,11.1.1.7,11.1.1.19 ,1,OLSR
11.1.1.29,255.255.255.255,11.1.1.29,11.1.1.19 ,1,OLSR
11.1.1.35,255.255.255.255,11.1.1.35,11.1.1.19 ,1,OLSR
11.1.1.20,255.255.255.255,11.1.1.20,11.1.1.19 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.33,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.24,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.38,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.9,255.255.255.255,11.1.1.29,11.1.1.19 ,2,OLSR
11.1.1.49,255.255.255.255,11.1.1.20,11.1.1.19 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.20,11.1.1.19 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.20,11.1.1.19 ,2,OLSR
11.1.1.18,255.255.255.255,11.1.1.20,11.1.1.19 ,2,OLSR
11.1.1.8,255.255.255.255,11.1.1.20,11.1.1.19 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.19 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.19 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.19 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.19 ,999,BROADCAST




WIRELESS_NODE_20

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.43,255.255.255.255,11.1.1.43,11.1.1.20 ,1,OLSR
11.1.1.34,255.255.255.255,11.1.1.34,11.1.1.20 ,1,OLSR
11.1.1.37,255.255.255.255,11.1.1.37,11.1.1.20 ,1,OLSR
11.1.1.45,255.255.255.255,11.1.1.45,11.1.1.20 ,1,OLSR
11.1.1.32,255.255.255.255,11.1.1.32,11.1.1.20 ,1,OLSR
11.1.1.48,255.255.255.255,11.1.1.48,11.1.1.20 ,1,OLSR
11.1.1.30,255.255.255.255,11.1.1.30,11.1.1.20 ,1,OLSR
11.1.1.47,255.255.255.255,11.1.1.47,11.1.1.20 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.27,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.42,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.33,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.24,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.38,255.255.255.255,11.1.1.43,11.1.1.20 ,2,OLSR
11.1.1.49,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.27,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.42,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.33,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.24,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.38,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.1.9,255.255.255.255,11.1.1.34,11.1.1.20 ,2,OLSR
11.1.0.0,255.255.0.0,on-link,11.1.1.20 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.20 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.20 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.20 ,999,BROADCAST




WIRELESS_NODE_21

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.21 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.21 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.21 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.21 ,999,BROADCAST




WIRELESS_NODE_22

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.22 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.22 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.22 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.22 ,999,BROADCAST




WIRELESS_NODE_23

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.0.0,255.255.0.0,on-link,11.1.1.23 ,300,LOCAL
224.0.0.1,255.255.255.255,on-link,11.1.1.23 ,306,MULTICAST
224.0.0.0,240.0.0.0,on-link,11.1.1.23 ,306,MULTICAST
255.255.255.255,255.255.255.255,on-link,11.1.1.23 ,999,BROADCAST




WIRELESS_NODE_24

Network Destination,Netmask/Prefix len,Gateway,Interface,Metrics,Type
11.1.1.43,255.255.255.255,11.1.1.43,11.1.1.24 ,1,OLSR
11.1.1.34,255.255.255.255,11.1.1.34,11.1.1.24 ,1,OLSR
11.1.1.37,255.255.255.255,11.1.1.37,11.1.1.24 ,1,OLSR
11.1.1.29,255.255.255.255,11.1.1.29,11.1.1.24 ,1,OLSR
11.1.1.45,255.255.255.255,11.1.1.45,11.1.1.24 ,1,OLSR
11.1.1.35,255.255.255.255,11.1.1.35,11.1.1.24 ,1,OLSR
11.1.1.32,255.255.255.255,11.1.1.32,11.1.1.24 ,1,OLSR
11.1.1.48,255.255.255.255,11.1.1.48,11.1.1.24 ,1,OLSR
11.1.1.30,255.255.255.255,11.1.1.30,11.1.1.24 ,1,OLSR
11.1.1.47,255.255.255.255,11.1.1.47,11.1.1.24 ,1,OLSR
11.1.1.49,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
11.1.1.27,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
11.1.1.42,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
11.1.1.39,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
11.1.1.44,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
11.1.1.40,255.255.255.255,11.1.1.43,11.1.1.24 ,2,OLSR
